item,count,rank
2446,2,5448
88272,2,5449
92048,2,5450
2624,2,5451
2625,2,5452
2629,2,5453
2630,2,5454
92264,2,5455
87785,2,5456
92309,2,5457
87522,2,5458
92422,2,5459
87444,2,5460
87413,2,5461
92439,2,5462
92475,2,5463
2669,2,5464
2674,2,5465
2425,2,5466
87194,2,5467
2419,2,5468
92643,2,5469
91842,2,5470
89028,2,5471
2903,2,5472
89030,2,5473
2521,2,5474
2523,2,5475
91079,2,5476
90471,2,5477
90469,2,5478
2494,2,5479
2546,2,5480
90374,2,5481
2552,2,5482
90343,2,5483
91325,2,5484
90057,2,5485
91353,2,5486
89939,2,5487
91470,2,5488
2566,2,5489
89761,2,5490
91488,2,5491
2482,2,5492
89582,2,5493
2585,2,5494
2586,2,5495
91622,2,5496
89190,2,5497
91660,2,5498
2597,2,5499
91671,2,5500
86898,2,5501
92694,2,5502
86817,2,5503
2733,2,5504
94405,2,5505
84414,2,5506
2323,2,5507
2314,2,5508
84189,2,5509
83910,2,5510
83827,2,5511
2868,2,5512
94896,2,5513
2295,2,5514
2878,2,5515
2283,2,5516
2280,2,5517
2886,2,5518
95147,2,5519
2272,2,5520
95182,2,5521
82378,2,5522
82242,2,5523
2271,2,5524
2267,2,5525
2260,2,5526
82053,2,5527
82041,2,5528
2256,2,5529
81910,2,5530
2900,2,5531
84615,2,5532
94323,2,5533
2330,2,5534
2790,2,5535
86628,2,5536
93006,2,5537
2741,2,5538
2749,2,5539
2400,2,5540
93297,2,5541
2766,2,5542
2365,2,5543
86059,2,5544
2364,2,5545
85885,2,5546
2784,2,5547
93723,2,5548
2847,2,5549
85412,2,5550
85397,2,5551
93805,2,5552
2350,2,5553
2342,2,5554
93980,2,5555
2828,2,5556
2332,2,5557
94130,2,5558
84942,2,5559
84847,2,5560
94150,2,5561
1929,2,5562
101415,2,5563
3446,2,5564
107314,2,5565
759,2,5566
61255,2,5567
3912,2,5568
107565,2,5569
107702,2,5570
3929,2,5571
3932,2,5572
3938,2,5573
107953,2,5574
60885,2,5575
107997,2,5576
108188,2,5577
60753,2,5578
1600,2,5579
108689,2,5580
60522,2,5581
60516,2,5582
108727,2,5583
60408,2,5584
1583,2,5585
60291,2,5586
60289,2,5587
3963,2,5588
109042,2,5589
60128,2,5590
3966,2,5591
3971,2,5592
3901,2,5593
3898,2,5594
3447,2,5595
61401,2,5596
63222,2,5597
106062,2,5598
3833,2,5599
3834,2,5600
62970,2,5601
106330,2,5602
106438,2,5603
1650,2,5604
62792,2,5605
1642,2,5606
3849,2,5607
3855,2,5608
3859,2,5609
62383,2,5610
3862,2,5611
62344,2,5612
1624,2,5613
3879,2,5614
106839,2,5615
1623,2,5616
1621,2,5617
1612,2,5618
61729,2,5619
61705,2,5620
107069,2,5621
61465,2,5622
61406,2,5623
3989,2,5624
109372,2,5625
1572,2,5626
4009,2,5627
58554,2,5628
58404,2,5629
58376,2,5630
4092,2,5631
4113,2,5632
110655,2,5633
110669,2,5634
4125,2,5635
58107,2,5636
57772,2,5637
4138,2,5638
1502,2,5639
57536,2,5640
4142,2,5641
1495,2,5642
4147,2,5643
4152,2,5644
4154,2,5645
57183,2,5646
111443,2,5647
4164,2,5648
1490,2,5649
1489,2,5650
111663,2,5651
4166,2,5652
4190,2,5653
4193,2,5654
4082,2,5655
58655,2,5656
1533,2,5657
59129,2,5658
4031,2,5659
59604,2,5660
1571,2,5661
109569,2,5662
59429,2,5663
109576,2,5664
1564,2,5665
4053,2,5666
59306,2,5667
4055,2,5668
59143,2,5669
4061,2,5670
109848,2,5671
58806,2,5672
109850,2,5673
109853,2,5674
4077,2,5675
109864,2,5676
1547,2,5677
4079,2,5678
58972,2,5679
109968,2,5680
58876,2,5681
58870,2,5682
4080,2,5683
1545,2,5684
63276,2,5685
3830,2,5686
3823,2,5687
1798,2,5688
69805,2,5689
3587,2,5690
102880,2,5691
1881,2,5692
69604,2,5693
69529,2,5694
3597,2,5695
69516,2,5696
69453,2,5697
103048,2,5698
103107,2,5699
103137,2,5700
3628,2,5701
68959,2,5702
3641,2,5703
68945,2,5704
68932,2,5705
1829,2,5706
3643,2,5707
3655,2,5708
103539,2,5709
103543,2,5710
3660,2,5711
68269,2,5712
3662,2,5713
103624,2,5714
68194,2,5715
3581,2,5716
3580,2,5717
3577,2,5718
71131,2,5719
71429,2,5720
1922,2,5721
101739,2,5722
101741,2,5723
3453,2,5724
101765,2,5725
3454,2,5726
3473,2,5727
71248,2,5728
1910,2,5729
71205,2,5730
3475,2,5731
1906,2,5732
102720,2,5733
70862,2,5734
3539,2,5735
70687,2,5736
3546,2,5737
102378,2,5738
1897,2,5739
70305,2,5740
3569,2,5741
3571,2,5742
102684,2,5743
3573,2,5744
1887,2,5745
3673,2,5746
3679,2,5747
63808,2,5748
103819,2,5749
104908,2,5750
104944,2,5751
3738,2,5752
105211,2,5753
65133,2,5754
3746,2,5755
3747,2,5756
1662,2,5757
64997,2,5758
3758,2,5759
105250,2,5760
3765,2,5761
3768,2,5762
105254,2,5763
3773,2,5764
3787,2,5765
105351,2,5766
105355,2,5767
3790,2,5768
105468,2,5769
64249,2,5770
64197,2,5771
3794,2,5772
64116,2,5773
105585,2,5774
105593,2,5775
105731,2,5776
104875,2,5777
1695,2,5778
3725,2,5779
66783,2,5780
67665,2,5781
1793,2,5782
67534,2,5783
1770,2,5784
3694,2,5785
3695,2,5786
104074,2,5787
67186,2,5788
1767,2,5789
66943,2,5790
104129,2,5791
66798,2,5792
66744,2,5793
104457,2,5794
66511,2,5795
104245,2,5796
104272,2,5797
1718,2,5798
1699,2,5799
3715,2,5800
66198,2,5801
66171,2,5802
104339,2,5803
1696,2,5804
3719,2,5805
104419,2,5806
3906,2,5807
2515,2,5808
7093,2,5809
6509,2,5810
5949,2,5811
7789,2,5812
26871,2,5813
7782,2,5814
408,2,5815
7773,2,5816
143245,2,5817
26812,2,5818
5938,2,5819
168612,2,5820
143257,2,5821
5932,2,5822
7767,2,5823
8809,2,5824
6203,2,5825
176419,2,5826
6517,2,5827
6523,2,5828
211,2,5829
168366,2,5830
8782,2,5831
7820,2,5832
142509,2,5833
5963,2,5834
8778,2,5835
6530,2,5836
26965,2,5837
142456,2,5838
26999,2,5839
176751,2,5840
142420,2,5841
8813,2,5842
143367,2,5843
8620,2,5844
5890,2,5845
7743,2,5846
157200,2,5847
8848,2,5848
7192,2,5849
7193,2,5850
5893,2,5851
169912,2,5852
5925,2,5853
7208,2,5854
26704,2,5855
7212,2,5856
144620,2,5857
5880,2,5858
26700,2,5859
568,2,5860
418,2,5861
26750,2,5862
7175,2,5863
5915,2,5864
6464,2,5865
26764,2,5866
26765,2,5867
6217,2,5868
7171,2,5869
5919,2,5870
7753,2,5871
8832,2,5872
7756,2,5873
6216,2,5874
8830,2,5875
26792,2,5876
5637,2,5877
214,2,5878
142372,2,5879
8677,2,5880
8656,2,5881
179211,2,5882
27441,2,5883
384,2,5884
7888,2,5885
6568,2,5886
27416,2,5887
27032,2,5888
7884,2,5889
7079,2,5890
7082,2,5891
141688,2,5892
141749,2,5893
158956,2,5894
7889,2,5895
6572,2,5896
7895,2,5897
141408,2,5898
27482,2,5899
159415,2,5900
5980,2,5901
5984,2,5902
7067,2,5903
141004,2,5904
159441,2,5905
5994,2,5906
159717,2,5907
635,2,5908
6577,2,5909
27555,2,5910
5999,2,5911
5619,2,5912
7085,2,5913
7883,2,5914
7107,2,5915
238,2,5916
7841,2,5917
142115,2,5918
121,2,5919
6547,2,5920
119,2,5921
7118,2,5922
118,2,5923
5636,2,5924
141890,2,5925
6554,2,5926
27186,2,5927
7108,2,5928
8748,2,5929
8743,2,5930
388,2,5931
7844,2,5932
6195,2,5933
8730,2,5934
27251,2,5935
389,2,5936
7092,2,5937
7091,2,5938
178827,2,5939
5633,2,5940
8724,2,5941
7089,2,5942
8718,2,5943
141830,2,5944
7087,2,5945
5867,2,5946
144976,2,5947
5667,2,5948
148671,2,5949
148652,2,5950
26159,2,5951
7486,2,5952
5707,2,5953
5755,2,5954
26151,2,5955
172547,2,5956
6254,2,5957
7352,2,5958
5710,2,5959
152079,2,5960
148881,2,5961
511,2,5962
484,2,5963
7493,2,5964
26172,2,5965
26183,2,5966
6265,2,5967
26184,2,5968
8978,2,5969
184,2,5970
172591,2,5971
8974,2,5972
7333,2,5973
7564,2,5974
26198,2,5975
6263,2,5976
6357,2,5977
148424,2,5978
5772,2,5979
7321,2,5980
26116,2,5981
6330,2,5982
6268,2,5983
171867,2,5984
6280,2,5985
25827,2,5986
171495,2,5987
7440,2,5988
25788,2,5989
179,2,5990
25856,2,5991
171765,2,5992
7395,2,5993
25886,2,5994
150596,2,5995
25898,2,5996
150401,2,5997
5735,2,5998
151763,2,5999
26052,2,6000
7382,2,6001
499,2,6002
25750,2,6003
6313,2,6004
6314,2,6005
183,2,6006
504,2,6007
6269,2,6008
172215,2,6009
506,2,6010
6320,2,6011
6324,2,6012
152037,2,6013
9005,2,6014
148172,2,6015
6376,2,6016
26681,2,6017
26555,2,6018
8912,2,6019
152,2,6020
5682,2,6021
6428,2,6022
26564,2,6023
6425,2,6024
155820,2,6025
26249,2,6026
26554,2,6027
26547,2,6028
26542,2,6029
8919,2,6030
173925,2,6031
7657,2,6032
170355,2,6033
564,2,6034
7705,2,6035
6223,2,6036
26606,2,6037
26612,2,6038
5853,2,6039
430,2,6040
26631,2,6041
6442,2,6042
6448,2,6043
26649,2,6044
5672,2,6045
206,2,6046
425,2,6047
5670,2,6048
7222,2,6049
155812,2,6050
7647,2,6051
7646,2,6052
7614,2,6053
6379,2,6054
7315,2,6055
547,2,6056
147376,2,6057
26326,2,6058
549,2,6059
147372,2,6060
7307,2,6061
7581,2,6062
173197,2,6063
7305,2,6064
7584,2,6065
5694,2,6066
6244,2,6067
6405,2,6068
26524,2,6069
26409,2,6070
26413,2,6071
7618,2,6072
26444,2,6073
155064,2,6074
8946,2,6075
6410,2,6076
5688,2,6077
8943,2,6078
5685,2,6079
6239,2,6080
6412,2,6081
26504,2,6082
26510,2,6083
5611,2,6084
7449,2,6085
159755,2,6086
6612,2,6087
31660,2,6088
279,2,6089
5531,2,6090
6169,2,6091
166291,2,6092
6997,2,6093
27899,2,6094
5529,2,6095
6035,2,6096
6760,2,6097
6994,2,6098
30745,2,6099
6159,2,6100
5521,2,6101
6060,2,6102
6055,2,6103
6992,2,6104
8016,2,6105
166024,2,6106
160718,2,6107
5462,2,6108
6889,2,6109
8024,2,6110
5512,2,6111
165969,2,6112
8506,2,6113
6884,2,6114
189333,2,6115
8363,2,6116
6616,2,6117
27820,2,6118
6780,2,6119
670,2,6120
6078,2,6121
6770,2,6122
8521,2,6123
31694,2,6124
166568,2,6125
6631,2,6126
160571,2,6127
27838,2,6128
6999,2,6129
6124,2,6130
5543,2,6131
5539,2,6132
27850,2,6133
27865,2,6134
269,2,6135
278,2,6136
8167,2,6137
164917,2,6138
6140,2,6139
5538,2,6140
136602,2,6141
8035,2,6142
6902,2,6143
31114,2,6144
6723,2,6145
31437,2,6146
8138,2,6147
40,2,6148
331,2,6149
161922,2,6150
184791,2,6151
53,2,6152
31431,2,6153
187031,2,6154
31101,2,6155
703,2,6156
31445,2,6157
8121,2,6158
161127,2,6159
8451,2,6160
6720,2,6161
185135,2,6162
8405,2,6163
6143,2,6164
185585,2,6165
321,2,6166
6946,2,6167
6945,2,6168
335,2,6169
6732,2,6170
6909,2,6171
8487,2,6172
6153,2,6173
165103,2,6174
6918,2,6175
6981,2,6176
5499,2,6177
6670,2,6178
8142,2,6179
6734,2,6180
184015,2,6181
30846,2,6182
8492,2,6183
8482,2,6184
6963,2,6185
184253,2,6186
138208,2,6187
30883,2,6188
6970,2,6189
138204,2,6190
136666,2,6191
8477,2,6192
165947,2,6193
6684,2,6194
5486,2,6195
695,2,6196
6031,2,6197
685,2,6198
160565,2,6199
8578,2,6200
27685,2,6201
8290,2,6202
6581,2,6203
8596,2,6204
294,2,6205
136305,2,6206
7925,2,6207
180297,2,6208
7930,2,6209
645,2,6210
180497,2,6211
8327,2,6212
164200,2,6213
5454,2,6214
159858,2,6215
5597,2,6216
181065,2,6217
8235,2,6218
6798,2,6219
7030,2,6220
363,2,6221
8582,2,6222
7937,2,6223
8600,2,6224
6579,2,6225
5603,2,6226
7054,2,6227
27584,2,6228
8610,2,6229
7059,2,6230
5609,2,6231
8609,2,6232
8268,2,6233
7056,2,6234
27618,2,6235
27619,2,6236
99,2,6237
8270,2,6238
5447,2,6239
140725,2,6240
8605,2,6241
6116,2,6242
5443,2,6243
27664,2,6244
6013,2,6245
7051,2,6246
7050,2,6247
369,2,6248
6818,2,6249
167370,2,6250
5472,2,6251
6122,2,6252
7019,2,6253
5588,2,6254
8530,2,6255
5569,2,6256
352,2,6257
139915,2,6258
139717,2,6259
136449,2,6260
8199,2,6261
8574,2,6262
166946,2,6263
6023,2,6264
27793,2,6265
139855,2,6266
6862,2,6267
8337,2,6268
341,2,6269
6858,2,6270
80,2,6271
6851,2,6272
5564,2,6273
27768,2,6274
7025,2,6275
8195,2,6276
6856,2,6277
668,2,6278
101423,1,6279
164881,1,6280
1661,1,6281
170993,1,6282
101074,1,6283
189,1,6284
100159,1,6285
164647,1,6286
1940,1,6287
163937,1,6288
202,1,6289
1928,1,6290
104837,1,6291
100044,1,6292
165343,1,6293
100106,1,6294
165347,1,6295
1932,1,6296
1933,1,6297
201,1,6298
171631,1,6299
170945,1,6300
105246,1,6301
99992,1,6302
100068,1,6303
164753,1,6304
164707,1,6305
164540,1,6306
170777,1,6307
164655,1,6308
101360,1,6309
170957,1,6310
165139,1,6311
170907,1,6312
100487,1,6313
101072,1,6314
1677,1,6315
100304,1,6316
164367,1,6317
287,1,6318
100843,1,6319
171251,1,6320
105020,1,6321
165075,1,6322
100737,1,6323
164280,1,6324
1671,1,6325
105121,1,6326
164226,1,6327
100306,1,6328
100556,1,6329
170897,1,6330
171023,1,6331
100579,1,6332
100527,1,6333
100302,1,6334
1685,1,6335
100397,1,6336
163981,1,6337
164375,1,6338
170817,1,6339
100326,1,6340
101070,1,6341
163985,1,6342
170827,1,6343
1980,1,6344
100194,1,6345
170837,1,6346
1679,1,6347
100906,1,6348
170939,1,6349
100226,1,6350
100277,1,6351
105325,1,6352
170937,1,6353
1675,1,6354
102058,1,6355
101529,1,6356
103755,1,6357
166705,1,6358
219,1,6359
220,1,6360
168218,1,6361
102984,1,6362
1870,1,6363
243,1,6364
168608,1,6365
1807,1,6366
103027,1,6367
168174,1,6368
103685,1,6369
1867,1,6370
167064,1,6371
168350,1,6372
102852,1,6373
102823,1,6374
102819,1,6375
102802,1,6376
102800,1,6377
102760,1,6378
1794,1,6379
102749,1,6380
168358,1,6381
254,1,6382
102747,1,6383
102742,1,6384
263,1,6385
103865,1,6386
102735,1,6387
168456,1,6388
167296,1,6389
171695,1,6390
167380,1,6391
103233,1,6392
167706,1,6393
1826,1,6394
167732,1,6395
241,1,6396
1825,1,6397
167772,1,6398
1824,1,6399
167790,1,6400
167854,1,6401
103449,1,6402
168026,1,6403
1839,1,6404
103245,1,6405
1841,1,6406
167634,1,6407
103609,1,6408
103221,1,6409
103219,1,6410
103483,1,6411
103210,1,6412
103502,1,6413
103171,1,6414
1857,1,6415
167570,1,6416
168090,1,6417
103602,1,6418
167538,1,6419
103606,1,6420
168144,1,6421
103085,1,6422
166558,1,6423
102666,1,6424
170597,1,6425
170289,1,6426
170357,1,6427
101884,1,6428
101895,1,6429
165645,1,6430
165671,1,6431
170297,1,6432
165843,1,6433
1771,1,6434
101973,1,6435
102007,1,6436
169992,1,6437
1739,1,6438
1746,1,6439
102025,1,6440
104337,1,6441
284,1,6442
170399,1,6443
165635,1,6444
165551,1,6445
170401,1,6446
285,1,6447
170411,1,6448
165529,1,6449
165489,1,6450
170551,1,6451
1926,1,6452
104644,1,6453
104760,1,6454
101531,1,6455
104780,1,6456
165483,1,6457
169982,1,6458
103366,1,6459
165959,1,6460
102217,1,6461
104017,1,6462
102602,1,6463
168632,1,6464
102590,1,6465
1891,1,6466
166526,1,6467
1893,1,6468
168712,1,6469
102338,1,6470
166203,1,6471
168846,1,6472
166183,1,6473
102278,1,6474
104078,1,6475
169034,1,6476
102066,1,6477
1900,1,6478
104141,1,6479
102165,1,6480
1902,1,6481
169180,1,6482
166015,1,6483
169670,1,6484
169904,1,6485
1759,1,6486
102088,1,6487
1757,1,6488
102084,1,6489
102070,1,6490
169958,1,6491
757,1,6492
97870,1,6493
171701,1,6494
181315,1,6495
93598,1,6496
182293,1,6497
181719,1,6498
93610,1,6499
2362,1,6500
181659,1,6501
93740,1,6502
181413,1,6503
2358,1,6504
93790,1,6505
181139,1,6506
92730,1,6507
180987,1,6508
93819,1,6509
83,1,6510
180777,1,6511
93855,1,6512
93982,1,6513
93988,1,6514
180265,1,6515
94011,1,6516
2339,1,6517
182297,1,6518
182299,1,6519
93512,1,6520
93502,1,6521
2415,1,6522
92954,1,6523
183011,1,6524
182793,1,6525
93008,1,6526
93022,1,6527
93040,1,6528
93114,1,6529
93134,1,6530
93139,1,6531
93193,1,6532
93208,1,6533
182749,1,6534
93242,1,6535
2388,1,6536
182731,1,6537
93320,1,6538
2370,1,6539
182727,1,6540
2368,1,6541
182639,1,6542
180263,1,6543
94122,1,6544
180231,1,6545
94931,1,6546
2286,1,6547
108,1,6548
95004,1,6549
2281,1,6550
179135,1,6551
179133,1,6552
95135,1,6553
95145,1,6554
95149,1,6555
95163,1,6556
95165,1,6557
95170,1,6558
95175,1,6559
179119,1,6560
95193,1,6561
95199,1,6562
95201,1,6563
179073,1,6564
95218,1,6565
179053,1,6566
95311,1,6567
2292,1,6568
94919,1,6569
96,1,6570
179427,1,6571
94160,1,6572
180045,1,6573
94262,1,6574
94325,1,6575
179953,1,6576
94494,1,6577
106,1,6578
179815,1,6579
94661,1,6580
179813,1,6581
94735,1,6582
179749,1,6583
2307,1,6584
94799,1,6585
94810,1,6586
2304,1,6587
2298,1,6588
179709,1,6589
179511,1,6590
94867,1,6591
179491,1,6592
92760,1,6593
183197,1,6594
171749,1,6595
189043,1,6596
190207,1,6597
190183,1,6598
189713,1,6599
91355,1,6600
91386,1,6601
91414,1,6602
189547,1,6603
91483,1,6604
189381,1,6605
189111,1,6606
2483,1,6607
92681,1,6608
188833,1,6609
2481,1,6610
188797,1,6611
188751,1,6612
188675,1,6613
91571,1,6614
188189,1,6615
2462,1,6616
187717,1,6617
91666,1,6618
91337,1,6619
190209,1,6620
190213,1,6621
190215,1,6622
193587,1,6623
90943,1,6624
193585,1,6625
90945,1,6626
2512,1,6627
193583,1,6628
193581,1,6629
193579,1,6630
193573,1,6631
193571,1,6632
193567,1,6633
2503,1,6634
193565,1,6635
191005,1,6636
190221,1,6637
91233,1,6638
91261,1,6639
91266,1,6640
190219,1,6641
91273,1,6642
2493,1,6643
91688,1,6644
91784,1,6645
49,1,6646
55,1,6647
184257,1,6648
92348,1,6649
2435,1,6650
184245,1,6651
184053,1,6652
92427,1,6653
183959,1,6654
92494,1,6655
183911,1,6656
77,1,6657
183635,1,6658
183611,1,6659
183317,1,6660
183301,1,6661
183295,1,6662
2417,1,6663
92637,1,6664
183227,1,6665
183199,1,6666
92665,1,6667
92674,1,6668
184349,1,6669
184641,1,6670
91860,1,6671
92243,1,6672
186587,1,6673
91869,1,6674
91873,1,6675
91890,1,6676
91935,1,6677
91947,1,6678
185473,1,6679
2451,1,6680
185435,1,6681
91981,1,6682
185033,1,6683
185031,1,6684
92046,1,6685
184997,1,6686
92094,1,6687
184987,1,6688
184931,1,6689
184721,1,6690
92192,1,6691
92198,1,6692
92234,1,6693
95313,1,6694
2257,1,6695
178615,1,6696
173209,1,6697
173351,1,6698
173317,1,6699
97936,1,6700
173307,1,6701
97950,1,6702
97988,1,6703
173255,1,6704
98061,1,6705
173253,1,6706
173235,1,6707
173205,1,6708
178613,1,6709
2056,1,6710
2055,1,6711
98160,1,6712
178,1,6713
98175,1,6714
172909,1,6715
98230,1,6716
172887,1,6717
172881,1,6718
172875,1,6719
173355,1,6720
97904,1,6721
173535,1,6722
163809,1,6723
174479,1,6724
97194,1,6725
174403,1,6726
174141,1,6727
2104,1,6728
97230,1,6729
97285,1,6730
174045,1,6731
97328,1,6732
173963,1,6733
173941,1,6734
97665,1,6735
97701,1,6736
97742,1,6737
173873,1,6738
173751,1,6739
97757,1,6740
97785,1,6741
173619,1,6742
97858,1,6743
2075,1,6744
172825,1,6745
172793,1,6746
98296,1,6747
99030,1,6748
172229,1,6749
172013,1,6750
2008,1,6751
99122,1,6752
99130,1,6753
1990,1,6754
171917,1,6755
99191,1,6756
99415,1,6757
171891,1,6758
99574,1,6759
99636,1,6760
99638,1,6761
171811,1,6762
99721,1,6763
99750,1,6764
171759,1,6765
1985,1,6766
171751,1,6767
99846,1,6768
99853,1,6769
99087,1,6770
2032,1,6771
98361,1,6772
172233,1,6773
172705,1,6774
172637,1,6775
98503,1,6776
172589,1,6777
172587,1,6778
98604,1,6779
172585,1,6780
98607,1,6781
172583,1,6782
98633,1,6783
172577,1,6784
98697,1,6785
98799,1,6786
2037,1,6787
98836,1,6788
172497,1,6789
172461,1,6790
98908,1,6791
99005,1,6792
172321,1,6793
172253,1,6794
97188,1,6795
174551,1,6796
174681,1,6797
95771,1,6798
95796,1,6799
176601,1,6800
95839,1,6801
95843,1,6802
176579,1,6803
2207,1,6804
176423,1,6805
95939,1,6806
95949,1,6807
95965,1,6808
176415,1,6809
176413,1,6810
96007,1,6811
176389,1,6812
2196,1,6813
2190,1,6814
96084,1,6815
96114,1,6816
96121,1,6817
128,1,6818
96150,1,6819
95780,1,6820
95761,1,6821
129,1,6822
176621,1,6823
178323,1,6824
178129,1,6825
178111,1,6826
95473,1,6827
177939,1,6828
117,1,6829
95499,1,6830
95508,1,6831
95519,1,6832
177285,1,6833
177185,1,6834
2226,1,6835
176935,1,6836
95624,1,6837
95633,1,6838
176805,1,6839
95690,1,6840
95717,1,6841
2211,1,6842
95738,1,6843
95744,1,6844
176329,1,6845
96283,1,6846
174727,1,6847
148,1,6848
175435,1,6849
96726,1,6850
2156,1,6851
175431,1,6852
175401,1,6853
175397,1,6854
175387,1,6855
149,1,6856
175293,1,6857
175199,1,6858
175197,1,6859
96832,1,6860
174909,1,6861
96917,1,6862
96935,1,6863
174815,1,6864
96945,1,6865
174737,1,6866
96964,1,6867
96975,1,6868
97024,1,6869
175475,1,6870
2164,1,6871
96373,1,6872
175577,1,6873
96411,1,6874
176051,1,6875
96430,1,6876
2180,1,6877
175781,1,6878
2179,1,6879
175743,1,6880
96471,1,6881
175707,1,6882
175705,1,6883
96518,1,6884
96520,1,6885
96530,1,6886
96563,1,6887
96567,1,6888
175693,1,6889
2175,1,6890
96608,1,6891
2172,1,6892
137,1,6893
175585,1,6894
163925,1,6895
160400,1,6896
163653,1,6897
124273,1,6898
141928,1,6899
982,1,6900
979,1,6901
626,1,6902
122932,1,6903
123200,1,6904
123310,1,6905
123545,1,6906
123553,1,6907
141846,1,6908
2516,1,6909
993,1,6910
124404,1,6911
141844,1,6912
124484,1,6913
141836,1,6914
124851,1,6915
124853,1,6916
124859,1,6917
125221,1,6918
125914,1,6919
141820,1,6920
987,1,6921
141994,1,6922
141818,1,6923
142424,1,6924
600,1,6925
122246,1,6926
122260,1,6927
142507,1,6928
122433,1,6929
122490,1,6930
602,1,6931
122627,1,6932
615,1,6933
142444,1,6934
1068,1,6935
142020,1,6936
122888,1,6937
1054,1,6938
1053,1,6939
142366,1,6940
618,1,6941
142196,1,6942
1040,1,6943
1008,1,6944
142074,1,6945
142056,1,6946
976,1,6947
141816,1,6948
128488,1,6949
127212,1,6950
141400,1,6951
141131,1,6952
127146,1,6953
127164,1,6954
127172,1,6955
127180,1,6956
633,1,6957
127184,1,6958
127194,1,6959
140852,1,6960
127319,1,6961
127132,1,6962
127323,1,6963
127390,1,6964
128087,1,6965
140850,1,6966
128089,1,6967
128097,1,6968
128099,1,6969
140816,1,6970
128197,1,6971
140737,1,6972
127134,1,6973
127130,1,6974
125970,1,6975
126577,1,6976
141810,1,6977
141799,1,6978
141718,1,6979
126088,1,6980
126090,1,6981
126142,1,6982
126420,1,6983
126426,1,6984
126482,1,6985
970,1,6986
126921,1,6987
127116,1,6988
141668,1,6989
141646,1,6990
963,1,6991
961,1,6992
632,1,6993
959,1,6994
141513,1,6995
956,1,6996
141422,1,6997
127114,1,6998
122092,1,6999
121781,1,7000
121715,1,7001
144606,1,7002
144734,1,7003
1144,1,7004
144716,1,7005
144714,1,7006
1140,1,7007
118706,1,7008
118784,1,7009
118814,1,7010
118834,1,7011
118862,1,7012
118894,1,7013
145080,1,7014
118896,1,7015
1137,1,7016
144522,1,7017
144478,1,7018
118930,1,7019
144352,1,7020
144262,1,7021
144222,1,7022
144210,1,7023
119068,1,7024
118530,1,7025
118512,1,7026
142550,1,7027
118166,1,7028
117849,1,7029
117867,1,7030
117877,1,7031
1156,1,7032
146024,1,7033
145994,1,7034
117922,1,7035
145951,1,7036
145935,1,7037
118082,1,7038
118198,1,7039
145150,1,7040
118248,1,7041
118270,1,7042
118290,1,7043
145745,1,7044
145724,1,7045
118326,1,7046
145491,1,7047
145418,1,7048
145283,1,7049
118354,1,7050
1121,1,7051
1119,1,7052
119153,1,7053
583,1,7054
121007,1,7055
121035,1,7056
579,1,7057
143255,1,7058
121099,1,7059
121129,1,7060
121169,1,7061
121171,1,7062
143031,1,7063
143001,1,7064
142961,1,7065
1117,1,7066
121253,1,7067
121338,1,7068
121342,1,7069
142831,1,7070
142602,1,7071
121372,1,7072
142598,1,7073
121374,1,7074
121469,1,7075
142558,1,7076
120919,1,7077
120827,1,7078
120813,1,7079
120807,1,7080
119167,1,7081
143896,1,7082
119218,1,7083
119714,1,7084
119828,1,7085
143559,1,7086
119964,1,7087
120130,1,7088
120138,1,7089
1116,1,7090
143525,1,7091
1114,1,7092
120625,1,7093
143511,1,7094
143472,1,7095
143458,1,7096
143410,1,7097
120761,1,7098
573,1,7099
120783,1,7100
143365,1,7101
128366,1,7102
636,1,7103
146028,1,7104
133867,1,7105
136834,1,7106
136816,1,7107
133716,1,7108
136800,1,7109
136786,1,7110
133780,1,7111
136778,1,7112
133782,1,7113
133798,1,7114
133832,1,7115
133879,1,7116
136840,1,7117
134004,1,7118
136664,1,7119
134019,1,7120
134021,1,7121
134041,1,7122
134095,1,7123
134109,1,7124
136654,1,7125
134158,1,7126
136564,1,7127
136838,1,7128
136850,1,7129
824,1,7130
133115,1,7131
132488,1,7132
132496,1,7133
137859,1,7134
132584,1,7135
132618,1,7136
698,1,7137
137595,1,7138
137517,1,7139
137345,1,7140
132888,1,7141
133195,1,7142
136859,1,7143
133217,1,7144
133281,1,7145
133365,1,7146
133377,1,7147
137218,1,7148
136958,1,7149
133545,1,7150
133645,1,7151
136912,1,7152
706,1,7153
134184,1,7154
134246,1,7155
128542,1,7156
775,1,7157
135198,1,7158
136447,1,7159
136445,1,7160
136443,1,7161
135216,1,7162
135288,1,7163
136359,1,7164
136355,1,7165
136353,1,7166
136341,1,7167
135534,1,7168
790,1,7169
773,1,7170
136297,1,7171
136024,1,7172
135777,1,7173
135787,1,7174
726,1,7175
135803,1,7176
135815,1,7177
136012,1,7178
135937,1,7179
136469,1,7180
791,1,7181
134248,1,7182
134775,1,7183
134252,1,7184
134326,1,7185
134334,1,7186
823,1,7187
134515,1,7188
722,1,7189
136556,1,7190
136540,1,7191
134524,1,7192
134528,1,7193
134783,1,7194
136471,1,7195
134796,1,7196
134808,1,7197
134847,1,7198
136511,1,7199
134849,1,7200
806,1,7201
134859,1,7202
134861,1,7203
136503,1,7204
803,1,7205
137863,1,7206
132462,1,7207
132454,1,7208
139994,1,7209
929,1,7210
